reporter_iso,reporter_name,year,gdp_current_usd,population_total,gdp_growth_annual_pct,trade_pct_of_gdp
USA,United States,2018,2.06565E+13,328529577,2.966505067,27.44535913
USA,United States,2019,2.154E+13,330226227,2.583825331,26.25848062
USA,United States,2020,2.13753E+13,331578104,-2.081375978,23.13994375
USA,United States,2021,2.37256E+13,332100166,6.152022479,25.23272602
USA,United States,2022,2.60546E+13,333996304,2.524213851,26.90789816
USA,United States,2023,2.78115E+13,336755052,2.934363224,24.92929818
USA,United States,2024,2.9298E+13,340003797,2.793187154,25.0160173
UZB,Uzbekistan,2015,97564568987,30749346,7.944776593,27.17245458
UZB,Uzbekistan,2016,97871364319,31284568,6.711080226,25.69264796
UZB,Uzbekistan,2017,72276404058,31819178,4.70027402,41.04430621
UZB,Uzbekistan,2018,61318332403,32373490,5.723683808,61.39511002
UZB,Uzbekistan,2019,70170662563,32964701,6.793310985,62.30037823
UZB,Uzbekistan,2020,70127127133,33586372,1.621622816,53.107077
UZB,Uzbekistan,2021,81170051811,34243696,8.204485124,54.74778221
UZB,Uzbekistan,2022,94286355836,34938955,6.085923357,60.04835826
UZB,Uzbekistan,2023,1.07527E+11,35652307,6.316030042,63.1021943
UZB,Uzbekistan,2024,1.21356E+11,36361859,6.676187962,57.52954326
VCT,St. Vincent and the Grenadines,2015,786555555.6,106960,2.785097918,
VCT,St. Vincent and the Grenadines,2016,814303703.7,106349,4.149681005,
VCT,St. Vincent and the Grenadines,2017,844040740.7,105663,1.548101732,
VCT,St. Vincent and the Grenadines,2018,884329629.6,104926,3.175611442,
VCT,St. Vincent and the Grenadines,2019,910481481.5,104167,0.668428481,
VCT,St. Vincent and the Grenadines,2020,864566666.7,103526,-4.268924344,
VCT,St. Vincent and the Grenadines,2021,888677777.8,102841,2.093401245,
VCT,St. Vincent and the Grenadines,2022,989188888.9,102046,3.110833003,
VCT,St. Vincent and the Grenadines,2023,1072237037,101323,5.326364721,
VCT,St. Vincent and the Grenadines,2024,1157207407,100616,4.061834901,
VEN,"Venezuela, RB",2015,1.2525E+11,30573972,-6.18729097,60.37735849
VEN,"Venezuela, RB",2016,1.12948E+11,30765720,-17.11229947,41.39275766
VEN,"Venezuela, RB",2017,1.15892E+11,30565323,-15.69892473,42.61494253
VEN,"Venezuela, RB",2018,1.01987E+11,29807592,-19.64285714,54.63329637
VEN,"Venezuela, RB",2019,73014157108,28938098,-27.61904762,58.12884
VEN,"Venezuela, RB",2020,42837965907,28444077,-29.8245614,26.0905679
VEN,"Venezuela, RB",2021,56615026263,28237826,0.625,29.22638727
VEN,"Venezuela, RB",2022,89013251021,28213017,8.074534161,27.89805423
VEN,"Venezuela, RB",2023,1.02378E+11,28300854,4.022988506,28.09443232
VEN,"Venezuela, RB",2024,1.20566E+11,28405543,5.524861878,26.23738857
VGB,British Virgin Islands,2015,,34498,,
VGB,British Virgin Islands,2016,,33878,,
VGB,British Virgin Islands,2017,,32699,,
VGB,British Virgin Islands,2018,,34657,,
VGB,British Virgin Islands,2019,,36395,,
VGB,British Virgin Islands,2020,,37135,,
VGB,British Virgin Islands,2021,,37809,,
VGB,British Virgin Islands,2022,,38319,,
VGB,British Virgin Islands,2023,,38985,,
VGB,British Virgin Islands,2024,,39471,,
VIR,Virgin Islands (U.S.),2015,3663000000,107712,-0.425079702,84.76658477
VIR,Virgin Islands (U.S.),2016,3798000000,107516,1.600853789,113.2964718
VIR,Virgin Islands (U.S.),2017,3794000000,107281,-0.735294118,157.6963627
VIR,Virgin Islands (U.S.),2018,3923000000,107001,1.878306878,159.2403773
VIR,Virgin Islands (U.S.),2019,4121000000,106669,2.908335497,155.4234409
VIR,Virgin Islands (U.S.),2020,4229000000,106290,-1.614938178,113.5965949
VIR,Virgin Islands (U.S.),2021,4507000000,105870,3.667607079,180.2973153
VIR,Virgin Islands (U.S.),2022,4672000000,105413,-1.311232063,205.6292808
VIR,Virgin Islands (U.S.),2023,,104917,,
VIR,Virgin Islands (U.S.),2024,,104377,,
VNM,Viet Nam,2015,2.39258E+11,92823254,6.987154306,144.9142282
VNM,Viet Nam,2016,2.57096E+11,94000117,6.690008927,145.409508
VNM,Viet Nam,2017,2.81354E+11,95176977,6.940190374,160.9800837
VNM,Viet Nam,2018,3.10106E+11,96237319,7.465006856,164.6639368
VNM,Viet Nam,2019,3.34365E+11,97173776,7.359262701,164.704215
VNM,Viet Nam,2020,3.46616E+11,98079191,2.865413209,163.2458628
VNM,Viet Nam,2021,3.66475E+11,98935098,2.553728526,186.6758328
VNM,Viet Nam,2022,4.13445E+11,99680655,8.537500412,183.1536191
VNM,Viet Nam,2023,4.33805E+11,100352192,4.978659595,164.9955855
VNM,Viet Nam,2024,4.76325E+11,100987686,7.039551971,173.8852602
VUT,Vanuatu,2015,855360239.6,266101,3.50101269,92.54277286
VUT,Vanuatu,2016,908725512.8,272087,3.619808307,93.29437783
VUT,Vanuatu,2017,998536154.9,278507,4.223321925,90.06808281
VUT,Vanuatu,2018,1034402941,285259,2.515327895,89.6801369
VUT,Vanuatu,2019,1061547513,291985,3.276772574,85.29237893
VUT,Vanuatu,2020,1017403363,298858,-5.725302821,65.48199134
VUT,Vanuatu,2021,1093826089,305868,-1.163324886,60.14266384
VUT,Vanuatu,2022,1151863790,313046,5.591957298,70.47383948
VUT,Vanuatu,2023,1188137265,320409,5.829730133,78.0648945
VUT,Vanuatu,2024,1297956615,327777,3.765648271,73.38350434
WSM,Samoa,2015,824150498.7,201782,3.850361817,74.63435501
WSM,Samoa,2016,843924796.7,203499,7.983862878,75.21181747
WSM,Samoa,2017,884844384.5,205415,1.4062824,74.01108076
WSM,Samoa,2018,878448433.4,207582,-0.609647103,78.93496843
WSM,Samoa,2019,912950466.1,209780,4.451858917,83.33107958
WSM,Samoa,2020,868884903,211944,-3.108644859,77.48479989
WSM,Samoa,2021,859724936.1,213779,-5.043505897,59.76977959
WSM,Samoa,2022,889554711.8,215261,2.267053108,60.84777898
WSM,Samoa,2023,1044909500,216663,15.23360647,80.84051257
WSM,Samoa,2024,1175749786,218019,4.748386392,79.52414756
XKX,Kosovo,2015,6295845465,1788274,5.916231283,74.02044225
XKX,Kosovo,2016,6682674063,1777568,5.571775047,75.01881231
XKX,Kosovo,2017,7180768692,1791019,4.825655653,80.41013735
XKX,Kosovo,2018,7878762812,1797086,3.406632271,86.31508467
XKX,Kosovo,2019,7899204691,1788891,4.75680057,85.75340851
XKX,Kosovo,2020,7734497456,1790151,-5.340275478,75.60801713
XKX,Kosovo,2021,9412099545,1786079,10.74565608,98.63843049
XKX,Kosovo,2022,9367633203,1768096,4.278498958,110.0120316
XKX,Kosovo,2023,10466753840,1682668,4.067627014,109.9518516
XKX,Kosovo,2024,11203038332,1594353,4.573097168,113.789652
YEM,"Yemen, Rep.",2015,42444490074,31159379,-27.99454625,30.36765908
YEM,"Yemen, Rep.",2016,31317825274,32109010,-9.375123797,31.08154429
YEM,"Yemen, Rep.",2017,26842229045,33090921,-5.071795681,42.96990467
YEM,"Yemen, Rep.",2018,21606160663,34085182,0.752447593,56.07782272
YEM,"Yemen, Rep.",2019,,35111408,,
YEM,"Yemen, Rep.",2020,,36134863,,
YEM,"Yemen, Rep.",2021,,37140230,,
YEM,"Yemen, Rep.",2022,,38222876,,
YEM,"Yemen, Rep.",2023,,39390799,,
YEM,"Yemen, Rep.",2024,,40583164,,
ZAF,South Africa,2015,3.4671E+11,56723537,1.321862237,56.72667614
ZAF,South Africa,2016,3.23586E+11,57259551,0.664552308,55.8612575
ZAF,South Africa,2017,3.81449E+11,57635162,1.157946952,53.53593183
ZAF,South Africa,2018,4.05261E+11,58613001,1.556783847,54.48554513
ZAF,South Africa,2019,3.8933E+11,59587885,0.259935577,53.89799641
ZAF,South Africa,2020,3.37975E+11,60562381,-6.168917715,50.75965908
ZAF,South Africa,2021,4.19986E+11,61502603,4.858648651,56.16471363
ZAF,South Africa,2022,4.07596E+11,62378410,2.058136617,64.9471344
ZAF,South Africa,2023,3.81441E+11,63212384,0.806104551,65.67987597
ZAF,South Africa,2024,4.01145E+11,64007187,0.534843532,61.64677047
ZMB,Zambia,2015,21251216799,16399089,2.920375112,79.86526876
ZMB,Zambia,2016,20958412538,16914423,3.755100317,73.95856125
ZMB,Zambia,2017,25873601261,17441320,3.525862771,71.58569465
ZMB,Zambia,2018,26311507274,17973569,4.034493897,74.88836953
ZMB,Zambia,2019,23308667781,18513839,1.441306026,68.79120494
ZMB,Zambia,2020,18137764931,19059395,-2.785055065,79.20684941
ZMB,Zambia,2021,22096416932,19603607,6.234922047,86.20851119
ZMB,Zambia,2022,29163782140,20152938,5.211223604,69.29731542
ZMB,Zambia,2023,27577956471,20723965,5.367942855,78.24188705
ZMB,Zambia,2024,25303185342,21314956,3.820048255,62.53488741
ZWE,Zimbabwe,2015,19973250000,14399013,1.779853564,56.74965266
ZWE,Zimbabwe,2016,20559250000,14600294,0.755794059,51.21903766
ZWE,Zimbabwe,2017,51035657371,14812482,4.734411178,55.02831783
ZWE,Zimbabwe,2018,34141666667,15034452,5.009921543,54.55031659
ZWE,Zimbabwe,2019,33360632553,15271368,-6.33244976,36.5178685
ZWE,Zimbabwe,2020,31979753645,15526888,-7.816950602,31.82256988
ZWE,Zimbabwe,2021,41287852524,15797210,8.468016768,34.94011695
ZWE,Zimbabwe,2022,40757585309,16069056,6.139263276,43.61507643
ZWE,Zimbabwe,2023,35871781303,16340822,5.350868791,40.2912612
ZWE,Zimbabwe,2024,41521975830,16634373,1.676494549,41.50395272
